SSIM_CT,SSIM_MRI,SSIM_Avg,PSNR_CT,PSNR_MRI,PSNR_Avg,Edge_Preservation,Entropy,Entropy_CT,Entropy_MRI,MI_CT,MI_MRI,MI_Avg,Std_Dev,Mean,method,sample_id,key
0.7024145296691034,0.43410836465933267,0.568261447164218,23.73690743839206,17.09180831054394,20.414357874468,0.9151988247772412,5.992019162955039,4.283662668057575,5.620926461098329,1.274257483244298,1.8450853078123122,1.559671395528305,0.14488032460212708,0.27684783935546875,ResNet_Attention,12,00013.png
0.5702339417692804,0.5932815052078678,0.5817577234885741,14.417811430692932,13.035813046303586,13.726812238498258,0.8999812981816411,5.296470241376566,2.628453562825081,3.1134569683812154,1.3867652440735012,1.5123631414586889,1.4495641927660952,0.30044886469841003,0.22044049203395844,ResNet_Attention,13,00014.png
0.7622225072571636,0.7179174720482748,0.7400699896527192,24.634204741302682,15.275122145932434,19.95466344361756,0.9220513780664141,5.891467867380389,4.769948725320614,5.625895815546476,1.4308917620243011,1.5910294838894559,1.5109606229568784,0.21745926141738892,0.16919876635074615,ResNet_Attention,14,00015.png
0.6314048227652447,0.5671124794109424,0.5992586510880935,20.617985931944123,13.986944292235002,17.302465112089564,0.8772261284611813,6.179159294339218,5.157812166324797,6.293977331244136,1.4697641004496056,1.498858604815008,1.4843113526323068,0.22476105391979218,0.33119073510169983,ResNet_Attention,15,00016.png
0.6700733078852263,0.5055151621636149,0.5877942350244206,19.317457126512107,12.875687328646555,16.09657222757933,0.9334155118195974,6.670078282876081,4.330559994559646,6.4428719786247655,1.257048342723444,1.7742559704388956,1.5156521565811698,0.22410473227500916,0.28082436323165894,ResNet_Attention,16,00017.png
0.6883820598720303,0.488483126349487,0.5884325931107586,17.846898434571614,12.995017513303392,15.420957973937503,0.9342401340563127,6.665197971978058,4.092741929618035,6.251013574921146,1.2765788583465376,1.6996937600885083,1.488136309217523,0.23618240654468536,0.26111024618148804,ResNet_Attention,17,00018.png
0.5438905171586689,0.521030839863789,0.5324606785112289,18.568657709706336,21.042168070224868,19.805412889965602,0.877116996382403,5.927934299065501,4.83328166679619,5.6330958908001305,1.4248553166811273,1.761697194953214,1.5932762558171707,0.19547498226165771,0.20933857560157776,ResNet_Attention,18,00019.png
0.6083665784585223,0.6083860717281449,0.6083763250933336,17.922192550980537,19.852413736254263,18.8873031436174,0.8784835725472816,5.797581804225131,4.665720643013352,4.980284352337215,1.4459685551502148,1.5484676470652856,1.4972181011077503,0.20796151459217072,0.18282870948314667,ResNet_Attention,19,00020.png
0.7420180170825925,0.2844702102876784,0.5132441136851355,17.783648088771177,11.575561553266486,14.679604821018831,0.8679251891729198,6.353553779174655,2.6106311016279733,3.256843963550013,1.2333000823821272,1.301957608402251,1.2676288453921891,0.24257588386535645,0.34971755743026733,ResNet_Attention,20,00021.png
0.5796121320379721,0.5461233761826162,0.5628677541102942,14.508405413808587,14.869049019687491,14.688727216748038,0.8318845733114795,6.54322360384492,5.8292750065403,6.050066792562973,1.4946767781056847,1.5866290647454293,1.5406529214255569,0.28853705525398254,0.3544550836086273,ResNet_Attention,21,00022.png
0.638631909171426,0.39258176148861984,0.5156068353300229,18.397534192066686,13.272078860171305,15.834806526118996,0.9140030354955994,7.0052926495180365,4.231655922870172,5.896711481770863,1.1853513327380438,1.6422408129261288,1.4137960728320862,0.22690191864967346,0.3097396492958069,ResNet_Attention,22,00023.png
0.6543944444505276,0.4165924904431073,0.5354934674468175,16.78453798783715,12.012053869187529,14.39829592851234,0.9286684412291053,6.818621568851326,3.1328588530432393,6.394072953556186,0.9625211304882818,1.6610207183019274,1.3117709243951046,0.23564305901527405,0.30059903860092163,ResNet_Attention,23,00024.png
0.6094163035418301,0.4871070009779798,0.548261652259905,15.462038611463724,12.612865632994252,14.037452122228988,0.8361269108085216,5.886608433699379,3.1800070631591257,3.9722216726042894,1.3499352488090752,1.5219770613267334,1.4359561550679043,0.3251991271972656,0.32121995091438293,ResNet_Attention,24,00025.png
0.7908075658740478,0.2012129808480342,0.496010273361041,20.857770100849898,11.443102752947008,16.15043642689845,0.9383422635443648,4.946977714343635,1.9958660542533448,2.9160673617336785,1.1911879831257424,1.3768441644361165,1.2840160737809294,0.2922249734401703,0.23581534624099731,ResNet_Attention,25,00026.png
0.590507783177827,0.5975894076851239,0.5940485954314755,17.591291573570636,18.263595156027186,17.92744336479891,0.8037064949264902,5.761401087360094,5.108656463979871,5.342000077281579,1.5286587336331547,1.5687271988087894,1.548692966220972,0.24819815158843994,0.240057572722435,ResNet_Attention,26,00027.png
0.581337998735921,0.5443713010881808,0.5628546499120508,15.245855356278584,16.145578574732124,15.695716965505355,0.8938186455116437,6.742432260896826,5.311706175510271,6.071936421879431,1.7067654514843407,1.7991848003239874,1.7529751259041642,0.256473571062088,0.3081912696361542,ResNet_Attention,27,00028.png
0.6609946127638847,0.44436433006303033,0.5526794714134575,22.303997493864003,18.247477932213545,20.275737713038772,0.9061450333143387,6.011010852708384,4.409676096005695,5.653777739695032,1.1992494384482604,1.7977500904824135,1.498499764465337,0.14320480823516846,0.25504833459854126,ResNet_Attention,28,00029.png
0.6409871981800603,0.5808529069568452,0.6109200525684528,17.801806960155673,12.04727513510468,14.924541047630177,0.9143982153120632,6.559139497650974,4.62379418141901,6.518540335726253,1.4322201817862261,1.8367528579798065,1.6344865198830163,0.27629369497299194,0.26796847581863403,ResNet_Attention,29,00030.png
0.6714769821572965,0.7223311244179224,0.6969040532876094,22.08365957998342,21.292918362590033,21.688288971286724,0.8973472439746877,6.597213586988256,5.13526976918739,6.175012488689283,1.198858800371267,1.7768224778419164,1.4878406391065917,0.13571712374687195,0.25228914618492126,ResNet_Attention,30,00031.png
0.5302801463088392,0.5747570635963983,0.5525186049526187,17.59274002208531,12.593059432456508,15.092899727270908,0.9090412691204465,5.191692676860137,2.6624359874232715,3.1559579104619266,1.386379918061016,1.4705127369428774,1.4284463275019466,0.29669272899627686,0.20915119349956512,ResNet_Attention,31,00032.png
0.5972618527854604,0.3312747787393976,0.464268315762429,17.921631947140654,10.387673257488036,14.154652602314345,0.9366209293651314,5.438719061103674,2.489902727486661,3.3891930132801305,1.0959612419289226,1.1439266607499108,1.1199439513394167,0.29714661836624146,0.22062718868255615,ResNet_Attention,32,00033.png
0.7415439601765097,0.2304772553986607,0.4860106077875852,20.54443538955471,11.728957877738553,16.136696633646633,0.9118215475280715,6.002853252908318,2.4614882917648346,3.6639923647280446,1.0350490175567462,1.2038070579398907,1.1194280377483183,0.21634572744369507,0.3020118772983551,ResNet_Attention,33,00034.png
0.7102125130185887,0.4486020019321079,0.5794072574753483,23.9010342889788,17.825860753043127,20.86344752101096,0.9290434347976629,5.725799453078626,3.896059879412662,5.29251291751392,1.1448465362357618,1.7671256922442427,1.4559861142400021,0.1308899074792862,0.21511617302894592,ResNet_Attention,34,00035.png
0.688762109217237,0.377474299922794,0.5331182045700156,15.750978270884232,14.032432276513731,14.891705273698982,0.8844901726567819,6.532680749590609,4.40414252052412,6.218794166011403,1.415942957022048,1.6748252456252422,1.5453841013236451,0.259464293718338,0.33393263816833496,ResNet_Attention,35,00036.png
0.6130182210036379,0.5126266335816945,0.5628224272926662,17.59808165568447,17.89268233987518,17.745381997779823,0.8553247155853333,5.987248693609972,4.6641445143547084,5.176894043713492,1.8601059572574756,1.7201252917487382,1.790115624503107,0.2377941757440567,0.2270129770040512,ResNet_Attention,36,00037.png
0.6973975486013798,0.6110168003056874,0.6542071744535336,20.297334638261656,18.758396903327494,19.527865770794577,0.9144132105447506,5.5856729402293315,3.926774437156696,4.728615726195065,1.446769551991648,1.6669242994852638,1.5568469257384558,0.18493956327438354,0.1422053724527359,ResNet_Attention,37,00038.png
0.6701108050609546,0.2769863884423428,0.4735485967516487,17.376393885027163,12.972852260185952,15.174623072606558,0.8993487477359875,6.2034067015804055,2.823319356633941,3.926299831597602,1.2065861902208628,1.3989817990267668,1.3027839946238147,0.23551423847675323,0.29152411222457886,ResNet_Attention,38,00039.png
0.6410527093170881,0.5419708255056187,0.5915117674113535,18.533136768320144,12.126460496887493,15.329798632603818,0.8475156255747135,5.2038318056860025,2.4152059273251822,2.7006525910061203,1.3350271917406882,1.282161789591204,1.3085944906659461,0.2989480495452881,0.24957679212093353,ResNet_Attention,39,00040.png
0.7026263306621511,0.4795604260595695,0.5910933783608603,22.762752694034308,18.84828945485153,20.805521074442918,0.914500099357479,5.477713085066757,4.052743345516277,5.179400255957628,1.4674271762486903,1.6577786821792218,1.562602929213956,0.18652993440628052,0.1862214058637619,ResNet_Attention,40,00041.png
0.6418399068071151,0.2871985779288904,0.4645192423680028,15.980326874664865,12.011649814450163,13.995988344557514,0.8875880359762274,5.6164419008337365,2.8150195701163616,3.7623799547726535,1.2453043931274816,1.4191970852091644,1.3322507391683232,0.3133890926837921,0.2830296754837036,ResNet_Attention,41,00042.png
0.6780738218273757,0.372675171624611,0.5253744967259933,19.00322508354033,12.099110405904568,15.551167744722449,0.8327245297704723,5.027199491987534,2.22268847743084,2.6692555905211783,1.3006162095807763,1.2637495134013224,1.2821828614910493,0.30289602279663086,0.23864278197288513,ResNet_Attention,42,00043.png
0.6981963462619492,0.27886725770924803,0.4885318019855986,18.03901822326557,12.949478923745035,15.494248573505303,0.9084384835127012,5.975156052176496,2.816638776952838,3.787875371503812,1.2772537109276965,1.4572690613813555,1.367261386154526,0.24566127359867096,0.27719777822494507,ResNet_Attention,43,00044.png
0.7336343444325191,0.37155443293900753,0.5525943886857633,20.858053911702847,12.939982444143501,16.899018177923175,0.9439150738854526,6.152344723403049,2.9952678425422334,5.748829650348214,1.1446359166647204,1.5069028520198777,1.325769384342299,0.23226085305213928,0.24964340031147003,ResNet_Attention,44,00045.png
0.6941345806265767,0.41569994782436454,0.5549172642254706,18.816627727922807,17.487078546812246,18.151853137367524,0.9120148752910581,6.2625207979803506,3.8230043022038736,5.824002140132506,1.2137791885272455,1.781113125947218,1.4974461572372317,0.1528870314359665,0.253779798746109,ResNet_Attention,45,00046.png
0.7061742613246283,0.6013839713979668,0.6537791163612976,23.175361697120618,18.89204538409993,21.033703540610276,0.9153608614052133,5.86703500356938,4.158084835056381,5.161569534986856,1.483282092500236,1.7068523656098364,1.595067229055036,0.19089795649051666,0.17601923644542694,ResNet_Attention,46,00047.png
0.5129107081724915,0.5770866932225437,0.5449987006975177,15.15201645071755,12.769537960996054,13.960777205856802,0.8709681445102089,5.679408419847819,3.2523646877036545,3.670444955336923,1.4562827531497458,1.5047503815186793,1.4805165673342127,0.29323485493659973,0.24667686223983765,ResNet_Attention,47,00048.png
0.6244068343666089,0.3513188763525196,0.4878628553595643,19.30652142458152,12.676640089727972,15.991580757154745,0.9171677635984743,5.33334520651516,2.710214017531542,3.2559753437668233,1.2635179012123172,1.4607200701676293,1.3621189856899734,0.2692798972129822,0.23371830582618713,ResNet_Attention,48,00049.png
0.6531087419106895,0.5971914656892416,0.6251501037999656,18.344699046255208,12.72132079158029,15.533009918917749,0.7977435025317785,6.206650434030908,5.209822479532151,6.1674626553422724,1.5126006674001737,1.5926619781692557,1.5526313227847148,0.2501911520957947,0.3647604286670685,ResNet_Attention,49,00050.png
0.7036469260174755,0.5198263180735685,0.611736622045522,19.14192610027463,12.628883808055225,15.885404954164928,0.9091306660564787,6.771249282896843,4.641491035528792,6.739540044378704,1.5222177692755914,1.6879566943197821,1.6050872317976868,0.24575406312942505,0.39157038927078247,ResNet_Attention,50,00051.png
0.6010427847536254,0.5877601778707588,0.5944014813121921,18.39587488233155,16.427133551456887,17.41150421689422,0.9192450666154137,6.033244748786146,4.679540788750061,5.6220195149936245,1.463157511274055,1.7658022530425317,1.6144798821582933,0.19227814674377441,0.17408882081508636,ResNet_Attention,51,00052.png
0.6728630997241564,0.5814608290418398,0.6271619643829981,22.01188894301397,19.124900524970236,20.568394733992104,0.8924530162592199,6.016139256593901,4.345257972660988,5.139679682718041,1.3948164950507453,1.6346256010595335,1.5147210480551394,0.1855303943157196,0.17956413328647614,ResNet_Attention,52,00053.png
0.7432972635097206,0.2685411801836725,0.5059192218466966,17.301742859158765,14.073114136538807,15.687428497848785,0.8855748112021956,5.619162206701084,2.6393092569602645,3.4127700897689532,1.3339219718625874,1.4867568970014204,1.410339434432004,0.2428063005208969,0.2619493007659912,ResNet_Attention,53,00054.png
0.5364891091268754,0.4265348454893081,0.48151197730809175,15.133987401326392,11.963003127970511,13.548495264648452,0.8913306439755747,5.86064947291014,3.119939063256913,3.889054183192806,1.306821968564928,1.4156010548650222,1.3612115117149752,0.2976279854774475,0.2563825845718384,ResNet_Attention,54,00055.png
0.5975061874593869,0.5944451113428534,0.5959756494011201,21.134366133818013,17.79824891277961,19.46630752329881,0.9197871892195133,6.779133539360664,5.923668208353709,6.532860760687533,1.3467220696756264,1.6463043811014815,1.4965132253885538,0.16683818399906158,0.2327827513217926,ResNet_Attention,55,00056.png
0.6330083608439258,0.37175462888838096,0.5023814948661534,17.62760922562397,12.332115948169008,14.97986258689649,0.8903063200281118,5.399793215096763,2.7502540167842,3.489638757614661,1.3296794918591521,1.4543035029314644,1.3919914973953083,0.3162764608860016,0.2628953158855438,ResNet_Attention,56,00057.png
0.6624524173795473,0.499546485910102,0.5809994516448247,18.988439386441218,12.864612059177142,15.926525722809181,0.9304676005564101,6.22021919709154,3.6690721620257127,5.851700391798249,1.292720253446196,1.7896465591480548,1.5411834062971255,0.24195311963558197,0.2185060679912567,ResNet_Attention,57,00058.png
0.8217145372452881,0.5857081754682444,0.7037113563567663,21.418520944511023,17.896695477835223,19.657608211173123,0.9205379529326324,5.239385903306493,5.173520390304499,5.12469973573899,2.15851474829125,1.6003138357316744,1.8794142920114623,0.20058411359786987,0.17811273038387299,ResNet_Fusion,0,00001.png
0.7482223385548692,0.2707293646704347,0.509475851612652,17.243440030436005,13.721614242964792,15.482527136700398,0.9446610476167604,4.33391086289946,2.584780143769913,3.251114887313366,1.7306324168857696,2.439558100411449,2.085095258648609,0.19220247864723206,0.28045138716697693,ResNet_Fusion,1,00002.png
0.7661680200074669,0.23044287870010877,0.49830544935378784,17.083892185093276,13.562066124322518,15.322979154707898,0.9701340154154151,4.559413869216401,2.4628796886753426,3.6526826911856927,1.449095188650817,2.7158140705772897,2.0824546296140536,0.22220562398433685,0.22274120151996613,ResNet_Fusion,2,00003.png
0.7919659485713418,0.4828528034820418,0.6374093760266918,20.041142011677348,16.51931645766185,18.280229234669598,0.9562783277227617,5.908754851335892,4.7649456855195185,6.2863507239891385,1.5617883385402123,2.227132708440431,1.8944605234903216,0.1553918570280075,0.21557973325252533,ResNet_Fusion,3,00004.png
0.7868851164803291,0.4205755485454362,0.6037303325128827,16.682023120198743,13.160197076505062,14.921110098351903,0.9799246956063578,6.5939560887207485,4.2023598740704164,6.79880912335286,1.6406179326091168,3.2139881490436415,2.427303040826379,0.21712501347064972,0.3193320333957672,ResNet_Fusion,4,00005.png
0.8164162240456231,0.5006585180076049,0.658537371026614,20.82422808816993,17.30240263911491,19.06331536364242,0.922088476288966,5.249936999122255,4.827985329219205,5.275788203756381,2.0993344769647395,2.17172928763148,2.1355318822981095,0.18823865056037903,0.18780265748500824,ResNet_Fusion,5,00006.png
0.7817751291700988,0.3532512588600576,0.5675131940150782,18.142414807495797,14.620589190289587,16.38150199889269,0.944271526046278,4.136512430746399,2.5960341856420532,2.984831912819305,2.023237508421846,2.439030555218829,2.2311340318203374,0.23871269822120667,0.2431706190109253,ResNet_Fusion,6,00007.png
0.7785509242543909,0.21879097016917876,0.49867094721178484,18.149878587415568,14.62805258354187,16.38896558547872,0.9695681016769041,3.9390482496219823,2.349318050227463,3.179530930212042,1.4077296603908853,2.2661936285322795,1.8369616444615824,0.20151789486408234,0.1983659565448761,ResNet_Fusion,7,00008.png
0.7926714421254695,0.483850865868198,0.6382611539968337,20.633981642654483,17.112155861888333,18.873068752271408,0.9470217710006213,6.616384035132698,6.2145660163895915,6.9233281882130004,1.6161990928243064,1.6715743936017022,1.6438867432130042,0.15119293332099915,0.256691038608551,ResNet_Fusion,8,00009.png
0.7801487901129015,0.26280956726927834,0.52147917869109,18.531366493008463,15.009540489341385,16.770453491174923,0.9757882153446807,4.224292407669012,2.6730249246619735,3.2958559652141455,1.6824896205269972,2.34828447129826,2.015387045912629,0.21552078425884247,0.21568454802036285,ResNet_Fusion,9,00010.png
0.8263645754890442,0.12006417357695762,0.4732143745330009,18.06782915335616,14.546002547427381,16.30691585039177,0.9848747095130014,2.0148743620695995,0.5638032848385185,1.8349216280985612,0.5574112677188425,1.8328302044763707,1.1951207360976066,0.19846244156360626,0.20856021344661713,ResNet_Fusion,10,00011.png
0.7773018541834019,0.4544688424069055,0.6158853482951537,18.95051909385558,15.428693527376344,17.18960631061596,0.9672586248763076,6.079308005057577,4.379857489372782,6.402256743948003,1.4874894045308962,2.6254959022951234,2.05649265341301,0.16856056451797485,0.22139915823936462,ResNet_Fusion,11,00012.png
0.8289430294113085,0.368998280420082,0.5989706549156952,23.101383537188077,19.579557270105674,21.340470403646876,0.945041987054623,5.373001019574273,4.283662668057575,5.620926461098329,1.5590228246826507,2.212097800455735,1.8855603125691929,0.14918150007724762,0.245534747838974,ResNet_Fusion,12,00013.png
0.831057283671744,0.7553121424129349,0.7931847130423395,17.725329804060728,14.203504169380583,15.964416986720655,0.9398918682569494,3.7922766991521035,2.628453562825081,3.1134569683812154,1.692930253811852,2.192241955549216,1.942586104680534,0.22112613916397095,0.17094697058200836,ResNet_Fusion,13,00014.png
0.8954206665678024,0.6942818339892836,0.794851250278543,21.37421979039347,17.852392532044956,19.613306161219214,0.9752041218656347,5.533979342338185,4.769948725320614,5.625895815546476,1.8956544980272954,2.102121605998976,1.9988880520131356,0.18034493923187256,0.14748132228851318,ResNet_Fusion,14,00015.png
0.8262589484418599,0.44921973927295195,0.6377393438574059,19.990978983703613,16.469153383016046,18.23006618335983,0.9479922806194923,6.0957103636263,5.157812166324797,6.293977331244136,2.0347414942367985,2.361948053282111,2.198344773759455,0.18557386100292206,0.30220821499824524,ResNet_Fusion,15,00016.png
0.765080678490092,0.45442834553328426,0.6097545120116881,18.959721366778687,15.437894856553525,17.198808111666107,0.9689550161790417,6.014100759563737,4.330559994559646,6.4428719786247655,1.4048005430454304,2.5799706684957022,1.9923856057705662,0.15948984026908875,0.22956043481826782,ResNet_Fusion,16,00017.png
0.7695179896375896,0.434778870158041,0.6021484298978153,18.74677758771465,15.224951292019755,16.985864439867203,0.9716433125830989,6.004945755494999,4.092741929618035,6.251013574921146,1.4849171619874078,2.6924670011893745,2.088692081588391,0.16743531823158264,0.20946535468101501,ResNet_Fusion,17,00018.png
0.8101427952356489,0.35687677747043656,0.5835097863530427,22.964417169945964,19.442591667528113,21.20350441873704,0.9394748785334696,5.289666215634499,4.83328166679619,5.6330958908001305,1.7212225607105858,1.8888552479302454,1.8050389043204156,0.16549627482891083,0.18967702984809875,ResNet_Fusion,18,00019.png
0.818555917580627,0.6538288612458026,0.7361923894132147,22.283370001587976,18.761544495158468,20.52245724837322,0.9221286581349214,5.092930059186821,4.665720643013352,4.980284352337215,2.117746029527464,2.091426111974086,2.104586070750775,0.1744147390127182,0.14973652362823486,ResNet_Fusion,19,00020.png
0.7611437815544293,0.2882445879212361,0.5246941847378327,17.501652770262975,13.979826975753625,15.7407398730083,0.9375462189660879,4.346324756329734,2.6106311016279733,3.256843963550013,1.8194121464039736,2.5233182539594297,2.1713652001817016,0.20941829681396484,0.29108643531799316,ResNet_Fusion,20,00021.png
0.7796675322277606,0.5217826038077203,0.6507250680177405,18.31683298884976,14.79500754206336,16.55592026545656,0.9374680997816021,6.039222728619849,5.8292750065403,6.050066792562973,1.8955237738795823,1.7531640075099086,1.8243438906947453,0.2428268939256668,0.29011639952659607,ResNet_Fusion,21,00022.png
0.7175910705524806,0.3508342925211112,0.5342126815367959,18.74162138157021,15.219795468089485,16.980708424829846,0.9565601720129553,5.8804950435051175,4.231655922870172,5.896711481770863,1.400119982671927,2.491329875528684,1.9457249291003056,0.18263883888721466,0.25748538970947266,ResNet_Fusion,22,00023.png
0.7054565622300515,0.37883757135753743,0.5421470667937944,17.771890843086226,14.250064902395344,16.010977872740785,0.9707720534544787,5.910231852191492,3.1328588530432393,6.394072953556186,1.1244649530567858,3.2700801450926895,2.1972725490747376,0.16597594320774078,0.2290627509355545,ResNet_Fusion,23,00024.png
0.7592862236631236,0.41098239471289655,0.5851343091880101,17.514178822329477,13.9923530889873,15.753265955658389,0.93116365022716,4.85215861388501,3.1800070631591257,3.9722216726042894,1.8376252332627412,2.6533356517932405,2.245480442527991,0.26646140217781067,0.27478107810020447,ResNet_Fusion,24,00025.png
0.7899699219541103,0.1969665786633413,0.4934682503087258,17.858315774461083,14.336489163904535,16.09740246918281,0.9824771672410186,3.544077073335968,1.9958660542533448,2.9160673617336785,1.4253841373685863,2.387029030580286,1.906206583974436,0.22201281785964966,0.18775992095470428,ResNet_Fusion,25,00026.png
0.8540874090807811,0.5734502189783682,0.7137688140295746,21.354082726772926,17.832257333988714,19.59317003038082,0.9302833360400813,5.143999881839402,5.108656463979871,5.342000077281579,2.1550315390004577,1.8926938055115712,2.0238626722560147,0.21771180629730225,0.20910505950450897,ResNet_Fusion,26,00027.png
0.7807792735814107,0.504199580066885,0.6424894268241479,19.213213366909642,15.691387862697416,17.45230061480353,0.9360966350545443,5.819386127883588,5.311706175510271,6.071936421879431,2.043257414479935,2.1419595655503954,2.092608490015165,0.20700956881046295,0.24763323366641998,ResNet_Fusion,27,00028.png
0.8152589500626511,0.36404873474723937,0.5896538424049452,23.451929148345805,19.93010353801143,21.691016343178617,0.9393582986509381,5.391752288661924,4.409676096005695,5.653777739695032,1.5184001917231056,2.0471275622201786,1.782763876971642,0.13894733786582947,0.22724947333335876,ResNet_Fusion,28,00029.png
0.7837621819743064,0.4831270807778359,0.6334446313760711,17.77776515217044,14.255939122876553,16.016852137523497,0.9629645964363319,6.1048004740853745,4.62379418141901,6.518540335726253,1.629300822382966,2.588464847907897,2.1088828351454314,0.20875240862369537,0.22174464166164398,ResNet_Fusion,29,00030.png
0.8146367896704753,0.6546677932353859,0.7346522914529305,24.876316869685944,21.354491043503067,23.115403956594506,0.9350900570304962,5.898838078640461,5.13526976918739,6.175012488689283,1.566290241976635,1.9247110314237033,1.745500636700169,0.11881846934556961,0.23468472063541412,ResNet_Fusion,30,00031.png
0.8274390227177162,0.7220810299073991,0.7747600263125576,18.240752757673423,14.718926942359495,16.47983985001646,0.9570593927177831,3.7885377630367305,2.6624359874232715,3.1559579104619266,1.641853062283233,2.156869715197186,1.8993613887402094,0.23226319253444672,0.16266411542892456,ResNet_Fusion,31,00032.png
0.7440277961562909,0.2495379228513857,0.49678285950383827,16.65830297169443,13.13647708546875,14.89739002858159,0.9754124269098116,4.294983511670424,2.489902727486661,3.3891930132801305,1.348328068250784,2.340736922834677,1.8445324955427305,0.20691026747226715,0.16794642806053162,ResNet_Fusion,32,00033.png
0.7446643119653126,0.25153654273879283,0.49810042735205273,18.100847410519,14.579021295778947,16.339934353148973,0.9636639104675152,4.260580723429266,2.4614882917648346,3.6639923647280446,1.2105453873038885,2.4594037429660243,1.8349745651349565,0.17953617870807648,0.23726993799209595,ResNet_Fusion,33,00034.png
0.8080770449840114,0.39984159214654,0.6039593185652757,23.545576001957002,20.023750289842898,21.78466314589995,0.9454385443510746,4.723615897263337,3.896059879412662,5.29251291751392,1.382143823528163,2.012726462864969,1.6974351431965657,0.116059809923172,0.18571853637695312,ResNet_Fusion,34,00035.png
0.7891067693941779,0.33373082205091525,0.5614187957225466,18.56608566364129,15.044260077132934,16.80517287038711,0.9483456747577605,5.798389253610987,4.40414252052412,6.218794166011403,1.496031957462366,2.565008516607359,2.0305202370348625,0.20434387028217316,0.26817578077316284,ResNet_Fusion,35,00036.png
